"varname","term","estimate","std.error","df","t.value","p.value","sigma","logLik","BIC","deviance","R2m","R2c","nfix","nparam","modname","modname2","modelformula","randompart","valuecol","var0","var1","var2","var3","varint1","varint2","varint3","nobs","AICc","modname3","AICcdiff"
"pH","(Intercept)",7.7,0.16,143,49.31,1.2e-91,0.4764,-132.1,289.7,264.2,0.1632,0.5247,3,3,"pH_SWE_May_snotel+graywacke","vari1+vari2","value_formodel ~ SWE_May_snotel + graywacke","~1 | park_site","value","0","","","","","","",165,270.3,"vari1vari2",1.19999999999999
"pH","SWE",-0.0037,0.00065,143,-5.683,7.2e-08,0.4764,-132.1,289.7,264.2,0.1632,0.5247,3,3,"pH_SWE_May_snotel+graywacke","vari1+vari2","value_formodel ~ SWE_May_snotel + graywacke","~1 | park_site","value","","1","","","","","",165,270.3,"vari1vari2",1.19999999999999
"pH","graywacke",0.002,0.0022,19,0.9073,0.38,0.4764,-132.1,289.7,264.2,0.1632,0.5247,3,3,"pH_SWE_May_snotel+graywacke","vari1+vari2","value_formodel ~ SWE_May_snotel + graywacke","~1 | park_site","value","","","2","","","","",165,270.3,"vari1vari2",1.19999999999999
"pH","(Intercept)",7.9,0.36,143,22.18,3.9e-48,0.4765,-132.4,290.3,264.7,0.1466,0.5212,3,3,"pH_SWE_May_snotel+hydro","vari1+vari2","value_formodel ~ SWE_May_snotel + hydro","~1 | park_site","value","0","","","","","","",165,270.9,"vari1vari2",1.79999999999995
"pH","SWE",-0.0037,0.00065,143,-5.698,6.7e-08,0.4765,-132.4,290.3,264.7,0.1466,0.5212,3,3,"pH_SWE_May_snotel+hydro","vari1+vari2","value_formodel ~ SWE_May_snotel + hydro","~1 | park_site","value","","1","","","","","",165,270.9,"vari1vari2",1.79999999999995
"pH","hydro",-0.076,0.15,19,-0.5026,0.62,0.4765,-132.4,290.3,264.7,0.1466,0.5212,3,3,"pH_SWE_May_snotel+hydro","vari1+vari2","value_formodel ~ SWE_May_snotel + hydro","~1 | park_site","value","","","2","","","","",165,270.9,"vari1vari2",1.79999999999995
"pH","(Intercept)",7.8,0.17,143,45.81,2.4e-87,0.4765,-132.4,290.4,264.9,0.1434,0.5219,3,3,"pH_SWE_May_snotel+Volume_m3","vari1+vari2","value_formodel ~ SWE_May_snotel + Volume_m3","~1 | park_site","value","0","","","","","","",165,271,"vari1vari2",1.89999999999998
"pH","SWE",-0.0037,0.00065,143,-5.685,7.1e-08,0.4765,-132.4,290.4,264.9,0.1434,0.5219,3,3,"pH_SWE_May_snotel+Volume_m3","vari1+vari2","value_formodel ~ SWE_May_snotel + Volume_m3","~1 | park_site","value","","1","","","","","",165,271,"vari1vari2",1.89999999999998
"pH","volume",-3.4e-07,1.1e-06,19,-0.2997,0.77,0.4765,-132.4,290.4,264.9,0.1434,0.5219,3,3,"pH_SWE_May_snotel+Volume_m3","vari1+vari2","value_formodel ~ SWE_May_snotel + Volume_m3","~1 | park_site","value","","","2","","","","",165,271,"vari1vari2",1.89999999999998
"Rot","(Intercept)",-34000,36000,101,-0.9488,0.34,89730,-1612,3252,3223,0.06889,0.2367,4,4,"Rot_Watertemp+Chl+Ca","vari1+vari2+vari3","value_formodel ~ Watertemp + Chl + Ca","~1 | park_site","value","0","","","","","","",125,3232,"vari1vari2vari3",0
"Rot","Watertemp",4800,2200,101,2.12,0.036,89730,-1612,3252,3223,0.06889,0.2367,4,4,"Rot_Watertemp+Chl+Ca","vari1+vari2+vari3","value_formodel ~ Watertemp + Chl + Ca","~1 | park_site","value","","1","","","","","",125,3232,"vari1vari2vari3",0
"Rot","Chl",15000,10000,101,1.49,0.14,89730,-1612,3252,3223,0.06889,0.2367,4,4,"Rot_Watertemp+Chl+Ca","vari1+vari2+vari3","value_formodel ~ Watertemp + Chl + Ca","~1 | park_site","value","","","2","","","","",125,3232,"vari1vari2vari3",0
"Rot","Ca",190,3300,101,0.05713,0.95,89730,-1612,3252,3223,0.06889,0.2367,4,4,"Rot_Watertemp+Chl+Ca","vari1+vari2+vari3","value_formodel ~ Watertemp + Chl + Ca","~1 | park_site","value","","","","3","","","",125,3232,"vari1vari2vari3",0
"Secchi","(Intercept)",6.4,0.75,108,8.545,9.2e-14,1.058,-235.4,495.2,470.8,0.03956,0.9027,3,3,"Secchi_SWE_May_snotel+Chl","vari1+vari2","value_formodel ~ SWE_May_snotel + Chl","~1 | park_site","value","0","","","","","","",131,477,"vari1vari2",0
"Secchi","SWE",0.0081,0.0016,108,5.021,2e-06,1.058,-235.4,495.2,470.8,0.03956,0.9027,3,3,"Secchi_SWE_May_snotel+Chl","vari1+vari2","value_formodel ~ SWE_May_snotel + Chl","~1 | park_site","value","","1","","","","","",131,477,"vari1vari2",0
"Secchi","Chl",-0.22,0.14,108,-1.618,0.11,1.058,-235.4,495.2,470.8,0.03956,0.9027,3,3,"Secchi_SWE_May_snotel+Chl","vari1+vari2","value_formodel ~ SWE_May_snotel + Chl","~1 | park_site","value","","","2","","","","",131,477,"vari1vari2",0
"SO4","(Intercept)",1.9,0.76,155,2.518,0.013,1.317,-323.1,666.9,646.3,0.02306,0.5509,2,2,"SO4_SO4_dep_2000_2009","vari1","value_formodel ~ SO4_dep_2000_2009","~1 | park_site","value","0","","","","","","",176,650.3,"vari1",0
"SO4","SO4_dep_2000_2009",-0.12,0.13,19,-0.904,0.38,1.317,-323.1,666.9,646.3,0.02306,0.5509,2,2,"SO4_SO4_dep_2000_2009","vari1","value_formodel ~ SO4_dep_2000_2009","~1 | park_site","value","","1","","","","","",176,650.3,"vari1",0
"SO4","(Intercept)",1.5,0.43,154,3.433,0.00077,1.314,-323.3,667.2,646.5,0.00211,0.5533,2,2,"SO4_SWE_May_snotel","vari1","value_formodel ~ SWE_May_snotel","~1 | park_site","value","0","","","","","","",176,650.6,"vari1",0.300000000000068
"SO4","SWE",-0.0013,0.0018,154,-0.7397,0.46,1.314,-323.3,667.2,646.5,0.00211,0.5533,2,2,"SO4_SWE_May_snotel","vari1","value_formodel ~ SWE_May_snotel","~1 | park_site","value","","1","","","","","",176,650.6,"vari1",0.300000000000068
"SO4","(Intercept)",0.87,1.2,155,0.7571,0.45,1.317,-323.5,667.6,646.9,0.004132,0.5509,2,2,"SO4_hydro","vari1","value_formodel ~ hydro","~1 | park_site","value","0","","","","","","",176,651,"vari1",0.700000000000045
"SO4","hydro",0.19,0.5,19,0.3748,0.71,1.317,-323.5,667.6,646.9,0.004132,0.5509,2,2,"SO4_hydro","vari1","value_formodel ~ hydro","~1 | park_site","value","","1","","","","","",176,651,"vari1",0.700000000000045
"SO4","(Intercept)",1.3,0.39,154,3.357,0.00099,1.317,-323.5,667.8,647.1,1.136e-05,0.5506,2,2,"SO4_days_since_iceout","vari1","value_formodel ~ days_since_iceout","~1 | park_site","value","0","","","","","","",176,651.1,"vari1",0.800000000000068
"SO4","days_since_iceout",-0.00024,0.0038,154,-0.06392,0.95,1.317,-323.5,667.8,647.1,1.136e-05,0.5506,2,2,"SO4_days_since_iceout","vari1","value_formodel ~ days_since_iceout","~1 | park_site","value","","1","","","","","",176,651.1,"vari1",0.800000000000068
"SO4","(Intercept)",1.3,0.75,154,1.698,0.091,1.317,-323.5,667.8,647.1,1.737e-06,0.5509,2,2,"SO4_ice_out_doy","vari1","value_formodel ~ ice_out_doy","~1 | park_site","value","0","","","","","","",176,651.1,"vari1",0.800000000000068
"SO4","iceout_doy",8.5e-05,0.0036,154,0.02362,0.98,1.317,-323.5,667.8,647.1,1.737e-06,0.5509,2,2,"SO4_ice_out_doy","vari1","value_formodel ~ ice_out_doy","~1 | park_site","value","","1","","","","","",176,651.1,"vari1",0.800000000000068
"SO4","(Intercept)",2.1,0.8,154,2.601,0.01,1.315,-322.9,671.6,645.8,0.02495,0.5538,3,3,"SO4_SWE_May_snotel+SO4_dep_2000_2009","vari1+vari2","value_formodel ~ SWE_May_snotel + SO4_dep_2000_2009","~1 | park_site","value","0","","","","","","",176,651.9,"vari1vari2",1.60000000000002
"SO4","SO4_dep_2000_2009",-0.11,0.13,19,-0.8749,0.39,1.315,-322.9,671.6,645.8,0.02495,0.5538,3,3,"SO4_SWE_May_snotel+SO4_dep_2000_2009","vari1+vari2","value_formodel ~ SWE_May_snotel + SO4_dep_2000_2009","~1 | park_site","value","","1","","","","","",176,651.9,"vari1vari2",1.60000000000002
"SO4","SWE",-0.0013,0.0018,154,-0.7062,0.48,1.315,-322.9,671.6,645.8,0.02495,0.5538,3,3,"SO4_SWE_May_snotel+SO4_dep_2000_2009","vari1+vari2","value_formodel ~ SWE_May_snotel + SO4_dep_2000_2009","~1 | park_site","value","","","2","","","","",176,651.9,"vari1vari2",1.60000000000002
"SWE","(Intercept)",-160,19,155,-8.365,3.3e-14,30.65,-887.8,1796,1776,0.4657,0.8293,2,2,"SWE_ice_out_doy","vari1","value_formodel ~ ice_out_doy","~1 | park_site","value","0","","","","","","",177,1780,"vari1",0
"SWE","iceout_doy",1.7,0.084,155,19.81,2.6e-44,30.65,-887.8,1796,1776,0.4657,0.8293,2,2,"SWE_ice_out_doy","vari1","value_formodel ~ ice_out_doy","~1 | park_site","value","","1","","","","","",177,1780,"vari1",0
"TDN","(Intercept)",0.12,0.015,154,7.932,4.1e-13,0.01881,434.3,-837.5,-868.5,0.5304,0.6639,4,4,"TDN_ice_out_doy+forest+N_dep_2000_2009","vari1+vari2+vari3","value_formodel ~ ice_out_doy + forest + N_dep_2000_2009","~1 | park_site","value","0","","","","","","",176,-860.3,"vari1vari2vari3",0
"TDN","forest",0.00069,0.00012,18,5.538,2.9e-05,0.01881,434.3,-837.5,-868.5,0.5304,0.6639,4,4,"TDN_ice_out_doy+forest+N_dep_2000_2009","vari1+vari2+vari3","value_formodel ~ ice_out_doy + forest + N_dep_2000_2009","~1 | park_site","value","","1","","","","","",176,-860.3,"vari1vari2vari3",0
"TDN","iceout_doy",-0.00044,5.1e-05,154,-8.544,1.2e-14,0.01881,434.3,-837.5,-868.5,0.5304,0.6639,4,4,"TDN_ice_out_doy+forest+N_dep_2000_2009","vari1+vari2+vari3","value_formodel ~ ice_out_doy + forest + N_dep_2000_2009","~1 | park_site","value","","","2","","","","",176,-860.3,"vari1vari2vari3",0
"TDN","N_dep_2000_2009",-0.011,0.0071,18,-1.522,0.15,0.01881,434.3,-837.5,-868.5,0.5304,0.6639,4,4,"TDN_ice_out_doy+forest+N_dep_2000_2009","vari1+vari2+vari3","value_formodel ~ ice_out_doy + forest + N_dep_2000_2009","~1 | park_site","value","","","","3","","","",176,-860.3,"vari1vari2vari3",0
"TDN","(Intercept)",0.12,0.013,154,8.638,6.8e-15,0.01881,434.2,-837.3,-868.3,0.531,0.6651,4,4,"TDN_ice_out_doy+forest+NO3_dep_2000_2009","vari1+vari2+vari3","value_formodel ~ ice_out_doy + forest + NO3_dep_2000_2009","~1 | park_site","value","0","","","","","","",176,-860.1,"vari1vari2vari3",0.199999999999932
"TDN","forest",0.00068,0.00012,18,5.523,3e-05,0.01881,434.2,-837.3,-868.3,0.531,0.6651,4,4,"TDN_ice_out_doy+forest+NO3_dep_2000_2009","vari1+vari2+vari3","value_formodel ~ ice_out_doy + forest + NO3_dep_2000_2009","~1 | park_site","value","","1","","","","","",176,-860.1,"vari1vari2vari3",0.199999999999932
"TDN","iceout_doy",-0.00043,5.1e-05,154,-8.488,1.6e-14,0.01881,434.2,-837.3,-868.3,0.531,0.6651,4,4,"TDN_ice_out_doy+forest+NO3_dep_2000_2009","vari1+vari2+vari3","value_formodel ~ ice_out_doy + forest + NO3_dep_2000_2009","~1 | park_site","value","","","2","","","","",176,-860.1,"vari1vari2vari3",0.199999999999932
"TDN","NO3_dep_2000_2009",-0.0032,0.0022,18,-1.468,0.16,0.01881,434.2,-837.3,-868.3,0.531,0.6651,4,4,"TDN_ice_out_doy+forest+NO3_dep_2000_2009","vari1+vari2+vari3","value_formodel ~ ice_out_doy + forest + NO3_dep_2000_2009","~1 | park_site","value","","","","3","","","",176,-860.1,"vari1vari2vari3",0.199999999999932
"TDN","(Intercept)",0.1,0.011,154,9.263,1.6e-16,0.01882,433.1,-840.4,-866.2,0.5106,0.663,3,3,"TDN_ice_out_doy+forest","vari1+vari2","value_formodel ~ ice_out_doy + forest","~1 | park_site","value","0","","","","","","",176,-860.1,"vari1vari2",0.199999999999932
"TDN","forest",0.00062,0.00012,19,5.105,6.3e-05,0.01882,433.1,-840.4,-866.2,0.5106,0.663,3,3,"TDN_ice_out_doy+forest","vari1+vari2","value_formodel ~ ice_out_doy + forest","~1 | park_site","value","","1","","","","","",176,-860.1,"vari1vari2",0.199999999999932
"TDN","iceout_doy",-0.00044,5.1e-05,154,-8.614,7.9e-15,0.01882,433.1,-840.4,-866.2,0.5106,0.663,3,3,"TDN_ice_out_doy+forest","vari1+vari2","value_formodel ~ ice_out_doy + forest","~1 | park_site","value","","","2","","","","",176,-860.1,"vari1vari2",0.199999999999932
"TDN","(Intercept)",0.11,0.014,154,8.343,3.8e-14,0.01881,433.9,-836.7,-867.7,0.5228,0.6631,4,4,"TDN_ice_out_doy+forest+NH4_dep_2000_2009","vari1+vari2+vari3","value_formodel ~ ice_out_doy + forest + NH4_dep_2000_2009","~1 | park_site","value","0","","","","","","",176,-859.5,"vari1vari2vari3",0.799999999999955
"TDN","forest",0.00071,0.00014,18,5.076,7.9e-05,0.01881,433.9,-836.7,-867.7,0.5228,0.6631,4,4,"TDN_ice_out_doy+forest+NH4_dep_2000_2009","vari1+vari2+vari3","value_formodel ~ ice_out_doy + forest + NH4_dep_2000_2009","~1 | park_site","value","","1","","","","","",176,-859.5,"vari1vari2vari3",0.799999999999955
"TDN","iceout_doy",-0.00044,5.1e-05,154,-8.572,1e-14,0.01881,433.9,-836.7,-867.7,0.5228,0.6631,4,4,"TDN_ice_out_doy+forest+NH4_dep_2000_2009","vari1+vari2+vari3","value_formodel ~ ice_out_doy + forest + NH4_dep_2000_2009","~1 | park_site","value","","","2","","","","",176,-859.5,"vari1vari2vari3",0.799999999999955
"TDN","NH4_dep_2000_2009",-0.018,0.015,18,-1.215,0.24,0.01881,433.9,-836.7,-867.7,0.5228,0.6631,4,4,"TDN_ice_out_doy+forest+NH4_dep_2000_2009","vari1+vari2+vari3","value_formodel ~ ice_out_doy + forest + NH4_dep_2000_2009","~1 | park_site","value","","","","3","","","",176,-859.5,"vari1vari2vari3",0.799999999999955
"TDP","(Intercept)",0.0028,3e-04,154,9.165,3e-16,0.001561,885.9,-1751,-1772,0.05698,0.07686,2,2,"TDP_SWE_May_snotel","vari1","value_formodel ~ SWE_May_snotel","~1 | park_site","value","0","","","","","","",176,-1768,"vari1",0
"TDP","SWE",-5.7e-06,1.8e-06,154,-3.178,0.0018,0.001561,885.9,-1751,-1772,0.05698,0.07686,2,2,"TDP_SWE_May_snotel","vari1","value_formodel ~ SWE_May_snotel","~1 | park_site","value","","1","","","","","",176,-1768,"vari1",0
"TDP","(Intercept)",0.0026,0.00035,154,7.472,5.5e-12,0.00156,886.4,-1747,-1773,0.06251,0.07757,3,3,"TDP_SWE_May_snotel+forest","vari1+vari2","value_formodel ~ SWE_May_snotel + forest","~1 | park_site","value","0","","","","","","",176,-1767,"vari1vari2",1
"TDP","SWE",-5.7e-06,1.8e-06,154,-3.188,0.0017,0.00156,886.4,-1747,-1773,0.06251,0.07757,3,3,"TDP_SWE_May_snotel+forest","vari1+vari2","value_formodel ~ SWE_May_snotel + forest","~1 | park_site","value","","1","","","","","",176,-1767,"vari1vari2",1
"TDP","forest",4.5e-06,4.8e-06,19,0.9422,0.36,0.00156,886.4,-1747,-1773,0.06251,0.07757,3,3,"TDP_SWE_May_snotel+forest","vari1+vari2","value_formodel ~ SWE_May_snotel + forest","~1 | park_site","value","","","2","","","","",176,-1767,"vari1vari2",1
"Watertemp","(Intercept)",7.8,8.8,146,0.8861,0.38,2.592,-415.6,861.9,831.1,0.4064,0.6098,4,4,"Watertemp_ice_out_doy+solar_jas+hydro","vari1+vari2+vari3","value_formodel ~ ice_out_doy + solar_jas + hydro","~1 | park_site","value","0","","","","","","",168,839.4,"vari1vari2vari3",0
"Watertemp","iceout_doy",-0.075,0.0071,146,-10.58,9.2e-20,2.592,-415.6,861.9,831.1,0.4064,0.6098,4,4,"Watertemp_ice_out_doy+solar_jas+hydro","vari1+vari2+vari3","value_formodel ~ ice_out_doy + solar_jas + hydro","~1 | park_site","value","","1","","","","","",168,839.4,"vari1vari2vari3",0
"Watertemp","solar_jas",0.0048,0.0019,18,2.519,0.021,2.592,-415.6,861.9,831.1,0.4064,0.6098,4,4,"Watertemp_ice_out_doy+solar_jas+hydro","vari1+vari2+vari3","value_formodel ~ ice_out_doy + solar_jas + hydro","~1 | park_site","value","","","2","","","","",168,839.4,"vari1vari2vari3",0
"Watertemp","hydro",-1.5,0.72,18,-2.134,0.047,2.592,-415.6,861.9,831.1,0.4064,0.6098,4,4,"Watertemp_ice_out_doy+solar_jas+hydro","vari1+vari2+vari3","value_formodel ~ ice_out_doy + solar_jas + hydro","~1 | park_site","value","","","","3","","","",168,839.4,"vari1vari2vari3",0
